label,LDA1
ankle-grip-bow-and-arrow,-17.581806933206867
armpit-hold-dart,-7.632331115771886
armpit-hold-forward-pike,33.16401258407083
armpit-hold-front-split,-2.8706103186842657
armpit-hold-passe,-35.686978219234874
armpit-hold-scorpion,-2.106411145558763
armpit-hold-seated,27.249288434654616
back-hold-allergra,14.790207914452118
back-hold-allergra-split,-1.4077610629810788
baseball-back-support-grip-foward-pike,39.77193314129762
baseball-back-support-grip-tuck,26.678591679731355
bridge,1.0399985634271247
chair-passe,14.47222871864566
chair-pike,51.5574555689806
chair-seated,38.5753453801482
cross-grip-straddle,0.5802084663510673
crossed-knee-layback,-54.43541805568923
crossed-knee-release,-73.1387313644671
crossed-knee-stargazer,-52.505923545930905
elbow-grip-butterfly,-27.26254471686751
elbow-grip-fang,-89.34337043867558
elbow-grip-inverted-ayesha,-48.49224866029527
elbow-grip-pencil,-18.66285784442226
elbow-grip-seated,25.52624454159068
elbow-grip-straddle,-1.1179844827735064
fang-bracket-grip,64.97251187122521
fireman-half-pike,25.164172046431776
fireman-hollywood,23.62552064367343
fireman-knee-hold,48.437697969021194
fireman-piker,38.07082849345762
fireman-seat,34.90328416458122
flag-grip-pencil,-25.306457925627477
flag-grip-straddle,-1.181553297947512
forearm-grip-inverted-pencil,-24.55878869668798
forearm-grip-pencil,9.545571497315478
forearm-grip-side-spin,82.30762247028332
forearm-grip-stag,83.13874986029968
handstand-bridged,-58.627959990453036
handstand-butterfly,-6.110641002666411
handstand-floor-handspring,-50.173373197506066
handstand-forearm-attitude,-11.253377717522962
handstand-forearm-bow-and-arrow,17.92556876765849
handstand-forearm-fang,-62.47842547361409
handstand-forearm-passe,6.431866233967968
handstand-forearm-pencil,14.673908018086994
handstand-onehand,-7.4333054184203275
handstand-pole,-10.974284110387023
handstand-split,-2.53545601513335
handstand-tucked,-43.2954071904467
hook-knee-one-hand,-9.94051521035663
hook-knee-two-hands,11.792539630814936
iguana-grip-bow-and-arrow,13.474524957553538
iguana-grip-fang,-57.964675882614834
iguana-grip-inverted-v,-27.072864688528913
iguana-grip-pencil,6.240511182460346
iguana-grip-pixie,-27.045535964537248
knee-hold-bridge,-80.916919769622
knee-hold-cupid,-5.701623711185742
knee-hold-daredevil,10.56338214698193
knee-hold-genie,1.3857688359818263
knee-hold-genie-release,1.0732666510408966
knee-hold-marley,8.342608803455025
knee-hold-marley-release,16.83994815407575
knee-hold-one-knee-genie,51.58490360227868
knee-hold-remi-sit,29.949462307272086
knee-hold-remi-sit-release,20.784453907891727
knee-hook-back,61.60337837443223
knee-hook-front,46.89661092767496
leg-hang-gemini,-32.67747741525672
leg-hang-gemini-foot-hold,-32.01199534291885
leg-hang-needle,-43.928085373091385
leg-hang-scorpion,3.78150241936923
leg-hang-scorpion-flatliner,28.900684689191166
leg-hang-scorpion-hold,-14.30598298458567
leg-hold-crucifix,-5.774670699681656
leg-hold-inverted-crucifix,-10.121889453203908
leg-hold-inverted-crucifix-release,11.79696051254319
one-hand-pencil,15.222255502818772
one-hand-twisted-lateral-spin,29.754552881715224
one-hand-twisted-spin-rght,61.12250959769829
outside-knee-hook-inverted,-68.62244759595958
outside-knee-hook-jasmine,-40.30344854516969
pole-walk,20.29057779653915
reverse-grab-attitude,58.98144325607356
reverse-grab-ballerina,37.92790456950493
reverse-grab-fang,58.50072887618923
reverse-grab-pencil,36.959519054417015
reverse-grab-straddle,42.0172140756335
shoulder-mount,-6.570221034663804
shoulder-mount-attitude,-17.23395314323817
shoulder-mount-hangman,-2.749782369527685
shoulder-mount-jack-knife,-36.73609257709054
shoulder-mount-kick,2.1188957677971927
shoulder-mount-lock,-7.770744918105895
shoulder-mount-pencil,-1.5540461955513711
shoulder-mount-plank,-3.9567751805019102
shoulder-mount-plank-passe-hold,2.9769040561342006
shoulder-mount-princess-grip-straddle,-32.989154279914864
shoulder-mount-split,24.691110205776045
shoulder-mount-straddle,-42.35903037977611
shoulder-mount-tuck,-35.5331484264849
split-grip-apprentice,12.675915249052974
split-grip-backward-split,3.264415221829679
split-grip-cupid,-20.016053816166703
split-grip-front-split,10.766892827360543
split-grip-inverted-butterfly,-44.964619402624194
split-grip-inverted-butterfly-extended,-20.98690577327478
split-grip-inverted-d,-31.915551457290228
split-grip-inverted-fang,-91.15984318286351
split-grip-inverted-pencil,-22.17713893234277
split-grip-pancake-split,11.36430438536441
split-grip-pencil,37.216506882617416
split-grip-side-spin,49.71964738168162
split-grip-side-v,4.097574060362122
split-grip-stag,45.04215598361478
split-grip-straddle,34.76384350870296
split-grip-tucked-passe,-4.441444498324097
split-grip-tucked-spin,1.2844698782095925
stomach-hold-duchess-passe,4.806858449913304
stomach-hold-front-split,-20.374794416092865
stomach-hold-inverted-pike,-69.47554882843724
stomach-hold-inverted-tuck,-1.4446653526244468
stomach-hold-passe-spaceflight,17.835178878379523
stomach-hold-vertical-duchess,20.39579159788723
strong-hold-corkscrew,47.74344414013079
strong-hold-fang,56.250803909274225
strong-hold-inverted-split,16.015763332042248
strong-hold-inverted-straddle,-34.35326849618079
strong-hold-inverted-tuck,-6.107182337370901
strong-hold-side-split,0.7284252418756659
strong-hold-straddle,61.523183009953236
superman,82.88853981017785
superman-armpit-grip,11.503247815126905
superman-scissors,25.284915741818523
thigh-hold-crescent-moon,-16.569005693611818
thigh-hold-dragon-fly,-42.10346952939645
thigh-hold-dragonfly-crossed,-33.82170495843692
thigh-hold-release,-19.807714649767476
tuck-hold,-43.359394487464016
twisted-grip-inverted-straddle,-83.14380930007484
wrist-sit-straddle,11.551244961263397
